signal_0,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9,nonlinear_0,nonlinear_1,nonlinear_2,nonlinear_3,nonlinear_4,num_peaks,ox_peak_current,ox_peak_voltage,peak_width,peak_prominence,peak_area,peak_symmetry,max_gradient,min_gradient,mean_gradient,gradient_std,max_curvature,mean_curvature,diffusion_asymmetry,tafel_slope,tafel_intercept,reaction_activity,kinetic_energy,signal_entropy,equilibrium_potential,potential_range,current_range,baseline_drift,electrochemical_stability,mean_current,std_current,max_current,min_current,rms_current,skewness,kurtosis,label
0.10541545,0.21481273,0.8954011,-0.07801512,169.0,0.12243786,-8.125444e-06,0.022236247,52.68883,302.0,2.8074315,2.3476827,4.4583235,1.2978877,0.74718577,17.0,0.8954011,0.21042085,50.88919,0.96030855,0.23770498,0.9077526,0.073321864,-0.06391398,-8.125444e-06,0.022236247,0.06842882,0.00028677264,0.96850395,0.15918607,-3.2283764,0.118058234,28.628464,5.2500978,-0.86372745,2.0,0.9734162,-0.007982193,4.6552176,0.10541545,0.21481273,0.8954011,-0.07801512,0.23928419,2.3476827,4.4583235,dopamine
0.12118815,0.20242664,0.7831102,-0.08891932,167.0,0.14379105,-0.00019198334,0.021486454,60.588955,360.0,3.0872934,1.8490821,2.4937484,1.266511,0.83738846,14.0,0.7831102,0.4428858,57.618725,0.8578486,0.26544842,0.5830254,0.058560647,-0.053272627,-0.00019198334,0.021486454,0.05201028,2.7023238e-05,0.984127,1.0126033,-3.1512728,0.13236071,27.831554,5.3987455,-0.50300604,2.0,0.87202954,-0.0037218505,4.940061,0.12118815,0.20242664,0.7831102,-0.08891932,0.23593031,1.8490821,2.4937484,uric_acid
0.15060677,0.2651823,1.0395659,-0.07674716,168.0,0.16666804,5.8645615e-05,0.022852685,75.320816,311.0,2.9177148,2.117652,3.3512855,1.3927261,0.83998513,8.0,1.0395659,0.24649298,58.543484,1.1002892,0.3187002,0.7556862,0.10102047,-0.07113744,5.8645615e-05,0.022852685,0.06494739,6.984458e-05,1.0408163,-0.0012055336,-3.0084865,0.15908685,46.502026,5.304902,0.58717436,2.0,1.116313,-0.017686252,3.7709906,0.15060677,0.2651823,1.0395659,-0.07674716,0.30496565,2.117652,3.3512855,glucose
0.10707371,0.21512398,0.89896035,-0.0864443,163.0,0.12652102,8.2672406e-05,0.02235347,53.52607,301.0,2.839352,2.324958,4.412042,1.3303611,0.72879463,15.0,0.89896035,0.20641282,53.298508,0.98092306,0.24028589,0.8996279,0.0650443,-0.0714683,8.2672406e-05,0.02235347,0.054616325,-1.8710994e-05,0.90839696,0.22498767,-3.286189,0.1193211,28.871555,5.2491903,-0.86372745,2.0,0.9854047,0.018699436,4.648482,0.10707371,0.21512398,0.89896035,-0.0864443,0.24029796,2.324958,4.412042,dopamine
0.10350279,0.21605042,0.87524694,-0.08557524,151.0,0.124837466,1.5118142e-05,0.023982413,51.765015,303.0,2.8529637,2.3406115,4.440473,1.2936963,0.7436794,15.0,0.87524694,0.21442886,50.109146,0.94355565,0.23764145,0.93024814,0.07392167,-0.07250277,1.5118142e-05,0.023982413,0.06240695,0.00012106084,1.0661157,0.1971638,-3.2513273,0.11836858,28.695307,5.2515407,0.85971946,2.0,0.96082217,-0.01739461,4.628549,0.10350279,0.21605042,0.87524694,-0.08557524,0.23956338,2.3406115,4.440473,dopamine
0.105729155,0.21554223,0.91054934,-0.09434914,163.0,0.12304035,-1.8392786e-05,0.022765305,52.8487,303.0,2.8053706,2.352263,4.499974,1.3014232,0.67662746,11.0,0.91054934,0.21442886,52.29352,0.9959909,0.23741621,0.94425315,0.075529315,-0.06292808,-1.8392786e-05,0.022765305,0.0692287,2.2269625e-05,0.96850395,0.29714942,-3.2653077,0.11805472,28.818552,5.239154,-0.5951904,2.0,1.0048984,-0.013114816,4.639462,0.105729155,0.21554223,0.91054934,-0.09434914,0.24007729,2.352263,4.499974,dopamine
0.10943682,0.18037635,0.7188646,-0.086532764,163.0,0.13631035,-8.783511e-05,0.02226073,54.71145,265.0,3.1637995,1.8177744,2.2808475,1.2252612,0.8543849,14.0,0.7188646,0.06212425,56.51913,0.7985684,0.24394931,1.2900355,0.06093223,-0.08776752,-8.783511e-05,0.02226073,0.07031014,2.2115933e-05,0.9455253,-0.44947892,-3.0357747,0.121702954,22.256021,5.4790554,-0.9318637,2.0,0.8053974,0.003796942,5.543964,0.10943682,0.18037635,0.7188646,-0.086532764,0.21097878,1.8177744,2.2808475,ascorbic_acid
0.118675396,0.20395675,0.81061727,-0.08614117,168.0,0.13454428,-0.000113349815,0.02225721,59.382202,361.0,3.0884209,1.8174444,2.3937776,1.2465538,0.7857714,10.0,0.81061727,0.44689378,62.20869,0.8936108,0.26596707,0.5882817,0.07243414,-0.077358305,-0.000113349815,0.02225721,0.058346767,-0.00029768987,0.97628456,1.0770856,-3.070492,0.13307884,27.841105,5.4134736,-0.56312627,2.0,0.89675844,-0.0013894376,4.903,0.118675396,0.20395675,0.81061727,-0.08614117,0.23597078,1.8174444,2.3937776,uric_acid
0.10644946,0.21777692,0.89677685,-0.080723524,162.0,0.12054903,1.1508906e-05,0.02247628,53.224007,302.0,2.8662493,2.2955937,4.262318,1.3141941,0.76974916,12.0,0.89677685,0.21042085,51.736477,0.97396773,0.24269365,0.9575326,0.04994407,-0.064687595,1.1508906e-05,0.02247628,0.047921337,-7.030978e-05,1.0242915,0.13395406,-3.262657,0.121219836,29.379137,5.263076,0.63126254,2.0,0.97750044,-0.013965112,4.5918546,0.10644946,0.21777692,0.89677685,-0.080723524,0.24240106,2.2955937,4.262318,dopamine
0.11022309,0.17974913,0.70563483,-0.07872191,169.0,0.13286681,5.352834e-05,0.021457803,55.108315,259.0,3.165197,1.8334626,2.3261695,1.2239887,0.7955164,14.0,0.70563483,0.03807615,65.00118,0.7713099,0.24245758,1.0601821,0.06679524,-0.06319731,5.352834e-05,0.021457803,0.060585633,0.00023701256,1.0325203,-0.49890104,-3.0530741,0.1210849,22.229439,5.46954,0.35470942,2.0,0.7843568,-0.00976575,5.563309,0.11022309,0.17974913,0.70563483,-0.07872191,0.21085274,1.8334626,2.3261695,ascorbic_acid
0.10854939,0.17725885,0.6662604,-0.07601852,179.0,0.12922242,-0.00011931047,0.020561742,54.264248,258.0,3.2179601,1.8158542,2.258259,1.2156876,0.7983227,15.0,0.6662604,0.034068137,66.42261,0.7267268,0.23910522,0.9948422,0.06185311,-0.054798856,-0.00011931047,0.020561742,0.048754375,4.4933877e-05,0.9607843,-0.4344136,-3.0854208,0.119604066,21.601835,5.4704604,0.44689378,2.0,0.742279,0.02279479,5.641467,0.10854939,0.17725885,0.6662604,-0.07601852,0.20785493,1.8158542,2.258259,ascorbic_acid
0.11034269,0.17852025,0.6720784,-0.067421116,167.0,0.13860427,-0.00018850983,0.022137024,55.17381,259.0,3.2249243,1.8377692,2.3740888,1.2238287,0.8378628,13.0,0.6720784,0.03807615,68.93046,0.7340473,0.2421944,1.0074885,0.081236064,-0.07529652,-0.00018850983,0.022137024,0.0607574,0.00024445422,1.0408163,-0.34104955,-3.03188,0.12127258,22.022495,5.484982,0.91182363,2.0,0.7394995,0.0036366812,5.601605,0.11034269,0.17852025,0.6720784,-0.067421116,0.20986898,1.8377692,2.3740888,ascorbic_acid
0.107456304,0.2136428,0.867883,-0.075724766,167.0,0.13051993,2.7134767e-05,0.021570629,53.707787,303.0,2.8407006,2.3191023,4.301499,1.342926,0.76544255,13.0,0.867883,0.21442886,51.94769,0.9407094,0.23695576,1.0014243,0.08019826,-0.07181635,2.7134767e-05,0.021570629,0.053204123,-1.5826767e-05,0.9920319,0.24130476,-3.2667499,0.11879035,28.595055,5.251064,-0.99198395,2.0,0.9436078,-0.02298931,4.6807094,0.107456304,0.2136428,0.867883,-0.075724766,0.23914453,2.3191023,4.301499,dopamine
0.10555337,0.21226874,0.8965926,-0.07628048,163.0,0.124867976,5.040461e-05,0.0223841,52.752495,299.0,2.783317,2.336734,4.4059997,1.3101209,0.81302214,6.0,0.8965926,0.19839679,49.78315,0.959977,0.23550314,0.80439425,0.073464595,-0.06341031,5.040461e-05,0.0223841,0.05193547,0.00013858815,1.0,0.17172903,-3.269553,0.117334105,28.099766,5.2504363,-0.0501002,2.0,0.9728731,-0.020351045,4.711009,0.10555337,0.21226874,0.8965926,-0.07628048,0.2370644,2.336734,4.4059997,dopamine
0.10987264,0.17687249,0.6680779,-0.08684749,165.0,0.1366387,-0.00012984673,0.02222679,54.94638,263.0,3.2120588,1.8271499,2.312296,1.1868368,0.79848427,15.0,0.6680779,0.054108217,70.130196,0.7250209,0.24236037,1.1905652,0.072110005,-0.062202707,-0.00012984673,0.02222679,0.052947447,8.784017e-06,0.96850395,-0.47961023,-3.0207465,0.12080813,21.677938,5.492398,0.63527054,2.0,0.7549254,0.007296409,5.65379,0.10987264,0.17687249,0.6680779,-0.08684749,0.20822074,1.8271499,2.312296,ascorbic_acid
0.14716282,0.2635055,1.0324086,-0.07981893,157.0,0.16373864,-2.9401026e-05,0.024006853,73.559715,310.0,2.947095,2.0905185,3.249951,1.3765897,0.8643842,12.0,1.0324086,0.24248497,63.60748,1.1046263,0.31754008,0.7214885,0.065309025,-0.06834417,-2.9401026e-05,0.024006853,0.06401039,-2.7156344e-05,0.90839696,0.1571074,-2.962801,0.15802057,45.546017,5.3130703,0.7715431,2.0,1.1122274,-0.012882078,3.7949874,0.14716282,0.2635055,1.0324086,-0.07981893,0.30181456,2.0905185,3.249951,glucose
0.10658187,0.21259396,0.89077806,-0.10765774,161.0,0.12786496,0.00017629126,0.021581722,53.25205,305.0,2.8284907,2.3400807,4.4420114,1.3307247,0.75613743,16.0,0.89077806,0.22244489,50.978725,0.96749586,0.23845424,1.0641073,0.084280945,-0.060077485,0.00017629126,0.021581722,0.07715945,0.00028214455,0.93798447,0.22358076,-3.226474,0.11886334,28.277945,5.275473,0.46693388,2.0,0.9984358,-0.029871145,4.703802,0.10658187,0.21259396,0.89077806,-0.10765774,0.23781481,2.3400807,4.4420114,dopamine
0.11765017,0.20350355,0.7811799,-0.060288828,158.0,0.13606709,-0.00018100934,0.023554455,58.84986,365.0,3.1302776,1.8651946,2.5758946,1.2461282,0.8074811,10.0,0.7811799,0.46292585,59.09867,0.83805346,0.2631712,0.6876134,0.06686666,-0.06356722,-0.00018100934,0.023554455,0.050835967,-3.7180773e-05,1.0576131,0.9911952,-3.108782,0.13160276,27.627628,5.404679,-0.8036072,2.0,0.8414687,-0.0018468768,4.913919,0.11765017,0.20350355,0.7811799,-0.060288828,0.23506437,1.8651946,2.5758946,uric_acid
0.11359008,0.17769977,0.679632,-0.07695143,163.0,0.15038814,7.248861e-05,0.022241484,56.769024,259.0,3.2127652,1.8080287,2.2200172,1.2072012,0.78791064,17.0,0.679632,0.03807615,68.52707,0.74661237,0.2456895,1.077933,0.081338026,-0.07298672,7.248861e-05,0.022241484,0.053791184,-1.5524487e-05,1.0325203,-0.5162537,-3.0287192,0.12306854,22.239958,5.495275,-1.0,2.0,0.7565834,0.0021013475,5.6274686,0.11359008,0.17769977,0.679632,-0.07695143,0.21090263,1.8080287,2.2200172,ascorbic_acid
0.11683426,0.20252399,0.7786993,-0.07785414,165.0,0.14700569,4.8917764e-06,0.021853572,58.40867,360.0,3.119559,1.8676245,2.5979044,1.2616916,0.8668841,13.0,0.7786993,0.4428858,58.09834,0.84941024,0.26174313,0.5619986,0.05831143,-0.06671468,4.8917764e-06,0.021853572,0.050788492,-2.6992411e-05,1.016129,1.1357002,-3.091746,0.1311593,27.333107,5.412207,-0.63927853,2.0,0.85655344,-0.0049459054,4.9376864,0.11683426,0.20252399,0.7786993,-0.07785414,0.23380807,1.8676245,2.5979044,uric_acid
0.14795794,0.26520488,1.0408058,-0.0625147,157.0,0.18768421,-8.725428e-05,0.021596065,73.99111,309.0,2.9169166,2.1261566,3.3884153,1.4132328,0.82721716,14.0,1.0408058,0.23847695,59.001667,1.0976082,0.31314424,0.692973,0.0623806,-0.06804008,-8.725428e-05,0.021596065,0.056207817,5.0677743e-05,0.9607843,0.14128372,-3.031529,0.15707548,46.112587,5.2875876,0.58717436,2.0,1.1033205,-0.0061958516,3.7706697,0.14795794,0.26520488,1.0408058,-0.0625147,0.30368596,2.1261566,3.3884153,glucose
0.10618164,0.21629769,0.9293948,-0.11940104,164.0,0.13710836,3.4824956e-05,0.022220172,53.070427,300.0,2.7632208,2.3146026,4.3170986,1.3261783,0.79594094,10.0,0.9293948,0.20240481,53.098522,0.9924596,0.23994519,0.85309356,0.065124035,-0.07376626,3.4824956e-05,0.022220172,0.05381041,0.00013994011,0.9455253,0.14488782,-3.2527966,0.11940143,29.029615,5.251371,-0.6192385,2.0,1.0487958,0.013153915,4.6232576,0.10618164,0.21629769,0.9293948,-0.11940104,0.24095483,2.3146026,4.3170986,dopamine
0.11178827,0.17864856,0.7218558,-0.06311506,164.0,0.14378224,0.0001413321,0.02030555,55.8925,263.0,3.1361322,1.8520496,2.3878295,1.2354158,0.8116386,14.0,0.7218558,0.054108217,60.1518,0.7607108,0.24242158,1.202381,0.05972795,-0.060483508,0.0001413321,0.02030555,0.0523759,-9.644894e-05,1.0,-0.40798324,-3.041747,0.12101835,22.205963,5.470387,0.96392787,2.0,0.7849709,0.0005833477,5.597582,0.11178827,0.17864856,0.7218558,-0.06311506,0.21074137,1.8520496,2.3878295,ascorbic_acid
0.10403084,0.21524605,0.900612,-0.085953966,157.0,0.11548072,-5.494907e-05,0.023228727,52.061462,299.0,2.8441956,2.340182,4.4502335,1.3028407,0.750895,19.0,0.900612,0.19839679,51.27797,0.98637223,0.2376939,0.79350424,0.060568105,-0.09628728,-5.494907e-05,0.023228727,0.05879023,-0.00034572408,1.016129,0.14310749,-3.2478762,0.11875155,28.57664,5.263805,-0.91182363,2.0,0.98656595,-0.010710448,4.645846,0.10403084,0.21524605,0.900612,-0.085953966,0.23906752,2.340182,4.4502335,dopamine
0.14778431,0.26254794,1.0584102,-0.0654491,154.0,0.1561692,5.8898386e-05,0.022721983,73.846504,310.0,2.9252954,2.114692,3.3535707,1.3910959,0.83464015,13.0,1.0584102,0.24248497,58.907352,1.1184349,0.31496847,0.709807,0.0693246,-0.06476633,5.8898386e-05,0.022721983,0.044701856,0.00029742921,0.93798447,0.15561035,-2.9781535,0.15729344,45.38581,5.30984,0.9358717,2.0,1.1238593,-0.016203312,3.808828,0.14778431,0.26254794,1.0584102,-0.0654491,0.3012833,2.114692,3.3535707,glucose
0.1135818,0.17895316,0.686052,-0.08407517,164.0,0.13933833,-4.4985438e-05,0.02265991,56.759247,260.0,3.2105112,1.7927634,2.1743834,1.1736938,0.80591327,19.0,0.686052,0.04208417,66.33388,0.74703306,0.24814585,1.1009978,0.06838073,-0.076171204,-4.4985438e-05,0.02265991,0.05672027,-0.00013026435,1.0408163,-0.51039183,-3.029211,0.123499125,22.462528,5.48977,0.6633267,2.0,0.7701272,0.0072986963,5.588054,0.1135818,0.17895316,0.686052,-0.08407517,0.21195532,1.7927634,2.1743834,ascorbic_acid
0.1477509,0.26473555,1.0886623,-0.08857306,156.0,0.15498078,0.00016867302,0.023131954,73.84526,315.0,2.9008043,2.1179469,3.376655,1.4002831,0.8145939,14.0,1.0886623,0.26252505,55.85687,1.1623623,0.317334,0.88994217,0.068008736,-0.066566266,0.00016867302,0.023131954,0.055251822,0.0001560968,0.984127,0.12675,-2.9843132,0.15798096,45.957623,5.3048935,-0.14228457,2.0,1.1772354,-0.007778248,3.777354,0.1477509,0.26473555,1.0886623,-0.08857306,0.30317527,2.1179469,3.376655,glucose
0.10744482,0.21347433,0.904277,-0.07152412,166.0,0.121111564,-1.7814293e-05,0.022195492,53.704388,299.0,2.8106532,2.3277974,4.4097915,1.3052945,0.7165423,17.0,0.904277,0.19839679,49.168583,0.9580867,0.23853822,0.81094027,0.06190316,-0.06664254,-1.7814293e-05,0.022195492,0.047700647,-0.00014094666,1.0746888,0.13937698,-3.223209,0.11916476,28.55784,5.2643104,-0.078156315,2.0,0.9758011,-0.003160003,4.684404,0.10744482,0.21347433,0.904277,-0.07152412,0.23898888,2.3277974,4.4097915,dopamine
0.120264545,0.20356107,0.8032686,-0.08021356,170.0,0.14324856,-0.00011353116,0.02257455,60.165863,364.0,3.1265874,1.842496,2.4890947,1.2470886,0.79823965,10.0,0.8032686,0.45891783,58.247967,0.8686908,0.26598835,0.6710271,0.09541833,-0.066380754,-0.00011353116,0.02257455,0.055847023,-0.00014550566,0.93050194,1.0004954,-3.1127656,0.13344257,27.950336,5.415666,0.96793586,2.0,0.88348216,0.017320957,4.9125304,0.120264545,0.20356107,0.8032686,-0.08021356,0.23643322,1.842496,2.4890947,uric_acid
0.11726056,0.20047408,0.7738564,-0.08606233,165.0,0.14357081,-0.00012319275,0.023185456,58.616726,367.0,3.1321228,1.8429961,2.46629,1.2349175,0.7764903,11.0,0.7738564,0.47094187,60.984474,0.8478918,0.2609834,0.7538027,0.065565236,-0.09561869,-0.00012319275,0.023185456,0.07822984,-9.3611576e-05,1.0,1.0019498,-3.117313,0.13042992,26.96995,5.4082146,-0.3266533,2.0,0.8599187,-0.008549532,4.9881754,0.11726056,0.20047408,0.7738564,-0.08606233,0.23224965,1.8429961,2.46629,uric_acid
0.11888469,0.20356114,0.8048273,-0.09055,164.0,0.1454084,-8.537027e-05,0.021784877,59.454605,357.0,3.084694,1.8479362,2.4947083,1.2356185,0.77125174,13.0,0.8048273,0.4308617,59.176224,0.8693963,0.2654772,0.52603304,0.067985035,-0.0652556,-8.537027e-05,0.021784877,0.052365214,5.3885993e-05,1.0080321,0.95646214,-3.0891373,0.13242821,27.785353,5.4102364,-0.5551102,2.0,0.8953773,-0.008235192,4.9125285,0.11888469,0.20356114,0.8048273,-0.09055,0.2357344,1.8479362,2.4947083,uric_acid
0.10740479,0.2138771,0.89068305,-0.071619034,164.0,0.117597125,1.8727778e-05,0.022622705,53.733368,304.0,2.853189,2.3234627,4.3676586,1.313789,0.7019174,16.0,0.89068305,0.21843687,52.305916,0.9583602,0.24037081,1.0497723,0.05953768,-0.0711842,1.8727778e-05,0.022622705,0.05926118,-0.00034590825,1.0408163,0.1262959,-3.2172196,0.11956123,28.639599,5.2674212,-0.90781564,2.0,0.9623021,-0.0055043446,4.6755824,0.10740479,0.2138771,0.89068305,-0.071619034,0.23933074,2.3234627,4.3676586,dopamine
0.10795911,0.21651345,0.89759994,-0.074557,163.0,0.12505475,5.4332988e-05,0.02251149,53.966904,291.0,2.8208668,2.3605363,4.5738945,1.3048815,0.73820925,18.0,0.89759994,0.16633266,50.479298,0.968263,0.23917432,0.5433116,0.06531678,-0.05287578,5.4332988e-05,0.02251149,0.049684793,-8.79645e-05,0.984127,0.26043254,-3.2753255,0.119331,29.266623,5.241498,-0.747495,2.0,0.97215694,-0.0029745742,4.6186504,0.10795911,0.21651345,0.89759994,-0.074557,0.24193645,2.3605363,4.5738945,dopamine
0.11220623,0.17686138,0.702052,-0.09821904,157.0,0.1200847,-0.00012130429,0.022465391,56.09352,261.0,3.1604204,1.8176717,2.281301,1.1876531,0.78925055,17.0,0.702052,0.046092186,64.06036,0.7563881,0.24406426,1.1139469,0.06227266,-0.07369959,-0.00012130429,0.022465391,0.063367814,4.1051204e-05,0.953125,-0.42258,-3.044745,0.121495575,21.935091,5.4851966,-0.32264528,2.0,0.80027103,-0.013601579,5.6541457,0.11220623,0.17686138,0.702052,-0.09821904,0.20945211,1.8176717,2.281301,ascorbic_acid
0.11870633,0.20304304,0.7933411,-0.085827075,158.0,0.14037715,-6.3862e-05,0.021493997,59.335476,367.0,3.0848484,1.828678,2.4625714,1.2765402,0.84245884,15.0,0.7933411,0.47094187,61.613373,0.86688805,0.2646372,0.7486743,0.062314354,-0.06614401,-6.3862e-05,0.021493997,0.06301601,0.00019940184,0.9455253,1.0496391,-3.100352,0.13239956,27.658834,5.408092,0.94789577,2.0,0.8791682,0.023195444,4.925064,0.11870633,0.20304304,0.7933411,-0.085827075,0.23519708,1.828678,2.4625714,uric_acid
0.10576743,0.21098235,0.8854411,-0.088686146,164.0,0.1204459,3.068938e-05,0.021839857,52.87763,300.0,2.8186882,2.344443,4.4859934,1.3294307,0.8194539,15.0,0.8854411,0.20240481,52.957836,0.9602403,0.23454726,0.845192,0.07471872,-0.06626954,3.068938e-05,0.021839857,0.058554642,0.00010687703,0.96850395,0.21845312,-3.2720408,0.11704564,27.850151,5.2512474,0.91182363,2.0,0.97412723,0.006828866,4.7397327,0.10576743,0.21098235,0.8854411,-0.088686146,0.23600912,2.344443,4.4859934,dopamine
0.14824466,0.2632431,1.0330253,-0.07769041,157.0,0.17527658,3.3462507e-05,0.023215989,74.121574,309.0,2.960353,2.08716,3.2414355,1.3842002,0.82970387,9.0,1.0330253,0.23847695,59.75134,1.0945892,0.31822234,0.6965461,0.0738923,-0.06873896,3.3462507e-05,0.023215989,0.04949098,-4.0631072e-05,0.953125,0.11290677,-2.9552467,0.15898345,45.63671,5.3222933,0.50701404,2.0,1.1107156,-0.029773498,3.7987697,0.14824466,0.2632431,1.0330253,-0.07769041,0.3021149,2.08716,3.2414355,glucose
0.112330176,0.18081027,0.6832964,-0.08334677,159.0,0.14389558,9.96143e-05,0.02274223,56.15649,265.0,3.2233021,1.7879874,2.162006,1.2045236,0.7963278,16.0,0.6832964,0.06212425,67.24715,0.74786454,0.24859875,1.3347518,0.06879033,-0.06373348,9.96143e-05,0.02274223,0.06688543,0.00022092316,0.9920319,-0.57716846,-3.0408406,0.12404991,22.65521,5.491016,0.6513026,2.0,0.76664317,0.010492654,5.530659,0.112330176,0.18081027,0.6832964,-0.08334677,0.21286245,1.7879874,2.162006,ascorbic_acid
0.11217703,0.1788837,0.6888202,-0.08851311,165.0,0.13766967,5.9436436e-05,0.022398984,56.057243,276.0,3.2008917,1.8257809,2.3319495,1.1998519,0.7971735,16.0,0.6888202,0.10621242,65.03856,0.73958766,0.24405958,1.8997259,0.06752669,-0.0959316,5.9436436e-05,0.022398984,0.056094274,-2.142038e-05,1.0661157,-0.41816604,-3.0061977,0.12255623,22.291533,5.4908137,0.92785573,2.0,0.7773333,-0.0052705477,5.590224,0.11217703,0.1788837,0.6888202,-0.08851311,0.21114703,1.8257809,2.3319495,ascorbic_acid
0.106684424,0.21682268,0.8957278,-0.06933833,173.0,0.13610701,5.2168027e-05,0.022931037,53.36112,295.0,2.857633,2.340173,4.432264,1.3048755,0.74853945,14.0,0.8957278,0.18236473,51.70108,0.9583464,0.2384432,0.6596341,0.07323583,-0.06411459,5.2168027e-05,0.022931037,0.053367797,-0.00034773943,1.0080321,0.078765064,-3.2739704,0.11925094,29.19682,5.242823,-0.4509018,2.0,0.96506613,0.0037453766,4.6120634,0.106684424,0.21682268,0.8957278,-0.06933833,0.24164777,2.340173,4.432264,dopamine
0.11937878,0.20578225,0.8406992,-0.073446006,168.0,0.14229344,0.00020166351,0.022069057,59.668686,365.0,3.0898669,1.8553092,2.5448048,1.2646627,0.7631431,17.0,0.8406992,0.46292585,57.6833,0.9076473,0.26807508,0.6945016,0.063411064,-0.08288303,0.00020166351,0.022069057,0.049483936,2.3211645e-07,0.984127,0.9864621,-3.0663817,0.13384067,28.298815,5.4167747,-0.54709417,2.0,0.9141452,-0.0053349677,4.859505,0.11937878,0.20578225,0.8406992,-0.073446006,0.23790257,1.8553092,2.5448048,uric_acid
0.10983865,0.17742723,0.6931255,-0.08183373,169.0,0.12872615,0.00026259891,0.021231864,54.924923,259.0,3.1666112,1.8765012,2.4784784,1.2332048,0.7755524,14.0,0.6931255,0.03807615,63.939816,0.7309044,0.2401068,1.035018,0.08021045,-0.06625912,0.00026259891,0.021231864,0.054051634,-9.929236e-05,1.0080321,-0.35366526,-3.031648,0.11979409,21.772476,5.479116,0.58316636,2.0,0.7749592,-0.0026962494,5.636113,0.10983865,0.17742723,0.6931255,-0.08183373,0.20867428,1.8765012,2.4784784,ascorbic_acid
0.1484835,0.26375696,1.0271924,-0.08086825,161.0,0.15867244,0.00023800753,0.024129052,74.21411,309.0,2.9925005,2.0870814,3.231382,1.3709028,0.8603803,12.0,1.0271924,0.23847695,58.89276,1.1005553,0.3202589,0.6942094,0.06759735,-0.09150022,0.00023800753,0.024129052,0.06344295,5.656255e-05,1.1186441,0.12952326,-2.9620702,0.1595928,45.807545,5.327179,0.747495,2.0,1.1080607,0.0043664356,3.7913687,0.1484835,0.26375696,1.0271924,-0.08086825,0.30267984,2.0870814,3.231382,glucose
0.11288306,0.17958717,0.6827135,-0.0731712,161.0,0.13330778,-8.1488426e-05,0.020720847,56.44619,262.0,3.1973324,1.8114601,2.237598,1.2377903,0.83312833,10.0,0.6827135,0.0501002,68.34648,0.75480074,0.2470274,1.1711353,0.058333535,-0.07201984,-8.1488426e-05,0.020720847,0.052496914,-0.00023302471,1.1008403,-0.4414337,-3.0738692,0.12232877,22.497066,5.469859,-0.31863728,2.0,0.7558847,0.036914725,5.5683265,0.11288306,0.17958717,0.6827135,-0.0731712,0.21211821,1.8114601,2.237598,ascorbic_acid
0.11058914,0.1784016,0.6865333,-0.09458609,174.0,0.13322811,-4.279826e-05,0.021509841,55.258636,259.0,3.171244,1.8279362,2.2772217,1.2099676,0.7979166,14.0,0.6865333,0.03807615,65.02341,0.7257436,0.2428081,0.9931727,0.07177028,-0.07231179,-4.279826e-05,0.021509841,0.055429026,0.00019707205,0.93798447,-0.36656532,-3.0294714,0.12139713,22.028545,5.487911,0.63527054,2.0,0.78111935,0.008657921,5.6053305,0.11058914,0.1784016,0.6865333,-0.09458609,0.20989782,1.8279362,2.2772217,ascorbic_acid
